"store","websites","attribute_set","type","sku","name","age","dimension","description","short_description","faq","material","warnings","product_name","store_id","product_type_id"
"english","base","Default","simple","FB20-WCARTS","Princess Wall Decal",,,"<li>4 princesses (each 7"" tall), 7 clouds (smallest is 8""), 3 hilly meadows, 11 patches of grass, 35 flowers, 23 stars, 5 trees, 7 flowing river sections, 1 castle, 1 sun</li>
<li>Removable and reusable</li>
<li>Safe for walls</li>

<p></p>
<h4>How To Install Video (though it really is super easy to apply!):
<br>
<iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/K0-I7OthtaU?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Design your own perky queen-dom in bedrooms, playrooms, and nurseries with princess wall decals that add a pinch of magic to any space. To apply each majestic maven and her pastoral empire,  simply peel and stick. Arrange and rearrange each repositionable wall sticker to create a uniquely splendid scene with starry skies and lush flower fields. Need to relocate your royal realm? This wall decals kit is removable, reusable, and safe for walls.","<li>Q: HOW DO I APPLY WALLCANDY_?</li>
<li>A: Application is a simple three-step process of peel, place then smooth with your hand. Your WallCandy can be rearranged and easily removed numerous times. Freshly painted or cleaned walls should be completely dry before applying the product. Completely dry may be longer than you think. In some room environments that could mean a few weeks for every layer to be cured.</li>
<br>
<li>Q: HOW LONG WILL MY WALLCANDY_ STAY UP ON MY WALL?</li>
<li>A: WallCandy is as easy to remove as it is to install but left alone it will stay on your wall for 3-5 glorious, artful years or more.</li>
<br>
<li>Q: WILL WALLCANDY_ STICK TO ANY WALL IN MY HOUSE?</li>
<li>A: WallCandy adheres to most clean and smooth surface.</li>","Non-toxic PVC Vinyl with a low tack adhesive. It is non-phthalate, contains no VOC's or lead.",,"Princess Wall Decal",1,"simple"
"english","base","Default","simple","SeasonOS-WCARTS","Seasons Tree Wall Decal",,,"<li>1 (65"" tall) or 2 (45"" tall) trees, 28 leaves, 2 birds, 2 butterflies, and 4 flowers</li>
<li>Removable and reusable</li>
<li>Safe for walls</li>

<p></p>
<h4>How To Install Video (though it really is super easy to apply!): </h4><a href=""http://youtu.be/K0-I7OthtaU"">youtu.be/K0-I7OthtaU</a>","Decorate your indoors with nature's favorite flora and your kids will agree - a tree wall sticker is the loveliest thing to see! Complete your nursery or playroom look with a charming peel and stick spruce that always fits in. Create a classic tree, or arrange the repositionable leaves, birds, and branches quite differently. Feel free to move your design to another room - these wall decals are removable, and won't ever damage your walls.","<li>Q: HOW DO I APPLY WALLCANDY_?</li>
<li>A: Application is a simple three-step process of peel, place then smooth with your hand. Your WallCandy can be rearranged and easily removed numerous times. Freshly painted or cleaned walls should be completely dry before applying the product. Completely dry may be longer than you think. In some room environments that could mean a few weeks for every layer to be cured.</li>
<br>
<li>Q: HOW LONG WILL MY WALLCANDY_ STAY UP ON MY WALL?</li>
<li>A: WallCandy is as easy to remove as it is to install but left alone it will stay on your wall for 3-5 glorious, artful years or more.</li>
<br>
<li>Q: WILL WALLCANDY_ STICK TO ANY WALL IN MY HOUSE?</li>
<li>A: WallCandy adheres to most clean and smooth surface.</li>","Non-toxic PVC Vinyl with a low tack adhesive. It is non-phthalate, contains no VOC's or lead.",,"Seasons Tree Wall Decal",1,"simple"
"english","base","Default","simple","FB19-WCARTS","Jungle Wall Decal",,,"<li>1 elephant (7.5"" w x 7.5"" h), 1 hippo (10"" w x 8"" h), 1 lion (5.5"" w x 7.5"" h), 1 giraffe (3"" w x 7"" h), 1 monkey (4"" w x 4.5"" h), 7 clouds, 5 little birds, 14 ferns, 1 banana, 2 owls with branches and bird's nest, 1 sun, 10 water drops, 25 moss stones, and 2 puddles</li>
<li>Removable and reusable</li>
<li>Safe for walls</li>","Need to complete a room filled with cuddly stuffed animals? Add adorable jungle wall decals for a fuzzy finish to your future zoologist's favorite space! To create a scene pouncing with precious jungle bliss, simply peel and stick. Position and reposition bright flora and fauna to design a friendly den or spacious habitat. Each wall sticker is removable, reusable, and safe for walls","<li>HOW DO I APPLY WALLCANDY_?</li>
<li>Application is a simple three-step process of peel, place then smooth with your hand. Your WallCandy can be rearranged and easily removed numerous times. Freshly painted or cleaned walls should be completely dry before applying the product. Completely dry may be longer than you think. In some room environments that could mean a few weeks for every layer to be cured.</li>
<br>
<li>HOW LONG WILL MY WALLCANDY_ STAY UP ON MY WALL?</li>
<li>WallCandy is as easy to remove as it is to install but left alone it will stay on your wall for 3-5 glorious, artful years or more.</li>
<br>
<li>WILL WALLCANDY_ STICK TO ANY WALL IN MY HOUSE?</li>
<li>WallCandy adheres to most clean and smooth surface.</li>","Non-toxic PVC Vinyl with a low tack adhesive. It is non-phthalate, contains no VOC's or lead.",,"Jungle Wall Decal",1,"simple"
"english","base","Default","simple","IHartOwl-WCARTS","I Heart Owl Wall Decal",,,"<li>1 tree (52"" tall), 1 mommy owl in tree, 22 large leaves (each 2 1/4"" w x 1 7/8' h), 42 small leaves (each 3/4ﾔ h x 7/8ﾔ w), 6 baby owls (each 2 1/8ﾔ h x 2ﾔ w with 2 3/4ﾔ wide wingspan), and 11 moss patches</li>
<li>Removable and reusable</li>
<li>Safe for walls</li>","Nothing says ""Owl always be here for you"" like an owl family tree that won't damage walls or lose a single lovely leaf. Simply peel and stick to give bedrooms, bathrooms, playrooms, and nurseries a dose of adorable owl appeal. To design the family nest that fits you best, rearrange these repositionable owl wall decals until your pretty parliament looks perfect. Every wall decal in this head-turning kit is removable, reusable, and completely safe for surfaces.","<li>HOW DO I APPLY WALLCANDY_?</li>
<li>Application is a simple three-step process of peel, place then smooth with your hand. Your WallCandy can be rearranged and easily removed numerous times. Freshly painted or cleaned walls should be completely dry before applying the product. Completely dry may be longer than you think. In some room environments that could mean a few weeks for every layer to be cured.</li>
<br>
<li>HOW LONG WILL MY WALLCANDY_ STAY UP ON MY WALL?</li>
<li>WallCandy is as easy to remove as it is to install but left alone it will stay on your wall for 3-5 glorious, artful years or more.</li>
<br>
<li>WILL WALLCANDY_ STICK TO ANY WALL IN MY HOUSE?</li>
<li>WallCandy adheres to most clean and smooth surface.</li>","Non-toxic PVC Vinyl with a low tack adhesive. It is non-phthalate, contains no VOC's or lead.",,"I Heart Owl Wall Decal",1,"simple"
"english","base","Default","simple","DottiLicious-WCARTS","Dottilicious",,,"<li>80 multi-colored polka dot wall decals (ranging in diameter from 1"" to 10""). Colors in each kit include Bright Pink, Baby Pink, Sea Blue, Robin's Egg Blue, Lime, Sunshine Yellow, and Chocolate Brown.</li>
<li>Removable and reusable</li>
<li>Safe for walls</li>
<p></p>
<iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/K0-I7OthtaU?rel=0"" frameborder=""0"" allowfullscreen></iframe>
<iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/KgrWpgXZAFQ?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Create a different wall for every day. Your options for a pack of polka dot wall decals are endless! Sweeten shelves, sprinkle vanilla rooms with oversized confetti, or complement a cute wall color with a dotted accent ceiling. Decorate nurseries and playrooms or yoga studios and ice cream parlors. Your design dream-come-true is peel-and-stick simple. Remove and reuse each dot as often as you like without damaging the surfaces you hold dear.","<li>HOW DO I APPLY WALLCANDY_?</li>
<li>Application is a simple three-step process of peel, place then smooth with your hand. Your WallCandy can be rearranged and easily removed numerous times. Freshly painted or cleaned walls should be completely dry before applying the product. Completely dry may be longer than you think. In some room environments that could mean a few weeks for every layer to be cured.</li>
<br>
<li>HOW LONG WILL MY WALLCANDY_ STAY UP ON MY WALL?</li>
<li>WallCandy is as easy to remove as it is to install but left alone it will stay on your wall for 3-5 glorious, artful years or more.</li>
<br>
<li>WILL WALLCANDY_ STICK TO ANY WALL IN MY HOUSE?</li>
<li>WallCandy adheres to most clean and smooth surface.</li>","Non-toxic PVC Vinyl with a low tack adhesive. It is non-phthalate, contains no VOC's or lead.",,"Dottilicious",1,"simple"
"english","base","Default","simple","FlutterFlies2-WCARTS","Flutterflies 2 Wall Decal",,,"<li>84 butterfly wall stickers</li>
<li>Removable and reusable</li>
<li>Safe for walls</li>","A wall brightened with light bursts of butterfly wall stickers is the perfect backdrop for pretend garden parties with Mr. Bunny and his buddies. Simply peel and stick to turn your bedroom, bathroom, or playroom into the most splendid butterfly conservatory in town. Arrange and rearrange a brilliant butterfly blastoff across one wall, or create a casual rabble hangout throughout the room. Each butterfly wall sticker is repositionable, removabl, reusable, and safe for wall surfaces.","<li>HOW DO I APPLY WALLCANDY_?</li>
<li>Application is a simple three-step process of peel, place then smooth with your hand. Your WallCandy can be rearranged and easily removed numerous times. Freshly painted or cleaned walls should be completely dry before applying the product. Completely dry may be longer than you think. In some room environments that could mean a few weeks for every layer to be cured.</li>
<br>
<li>HOW LONG WILL MY WALLCANDY_ STAY UP ON MY WALL?</li>
<li>WallCandy is as easy to remove as it is to install but left alone it will stay on your wall for 3-5 glorious, artful years or more.</li>
<br>
<li>WILL WALLCANDY_ STICK TO ANY WALL IN MY HOUSE?</li>
<li>WallCandy adheres to most clean and smooth surface.</li>","Non-toxic PVC Vinyl with a low tack adhesive. It is non-phthalate, contains no VOC's or lead.",,"Flutterflies 2 Wall Decal",1,"simple"
"english","base","Default","simple","OverlapHearts-WCARTS","Overlapping Hearts Wall Decal",,,"<li>Over 50 single and overlapping hearts (ranging in size from 1.5"" w to 12"" w)</li>
<li>Removable and reusable</li>
<li>Safe for walls</li>",,"<li>HOW DO I APPLY WALLCANDY_?</li>
<li>Application is a simple three-step process of peel, place then smooth with your hand. Your WallCandy can be rearranged and easily removed numerous times. Freshly painted or cleaned walls should be completely dry before applying the product. Completely dry may be longer than you think. In some room environments that could mean a few weeks for every layer to be cured.</li>
<br>
<li>HOW LONG WILL MY WALLCANDY_ STAY UP ON MY WALL?</li>
<li>WallCandy is as easy to remove as it is to install but left alone it will stay on your wall for 3-5 glorious, artful years or more.</li>
<br>
<li>WILL WALLCANDY_ STICK TO ANY WALL IN MY HOUSE?</li>
<li>WallCandy adheres to most clean and smooth surface.</li>","Non-toxic PVC Vinyl with a low tack adhesive. It is non-phthalate, contains no VOC's or lead.",,"Overlapping Hearts Wall Decal",1,"simple"
"english","base","Default","simple","Blossoms-WCARTS","Flower Blossoms Wall Decal",,,"<li>12 bright pink flowers (each up to 13"" tall), 12 light pink flowers (each up to 13"" tall), and 24 yellow flowers (each up to 13"" tall), 12 butterflies, and 12 blue birds</li>
<li>Removable and reusable</li>
<li>Safe for walls</li>",,"<li>HOW DO I APPLY WALLCANDY_?</li>
<li>Application is a simple three-step process of peel, place then smooth with your hand. Your WallCandy can be rearranged and easily removed numerous times. Freshly painted or cleaned walls should be completely dry before applying the product. Completely dry may be longer than you think. In some room environments that could mean a few weeks for every layer to be cured.</li>
<br>
<li>HOW LONG WILL MY WALLCANDY_ STAY UP ON MY WALL?</li>
<li>WallCandy is as easy to remove as it is to install but left alone it will stay on your wall for 3-5 glorious, artful years or more.</li>
<br>
<li>WILL WALLCANDY_ STICK TO ANY WALL IN MY HOUSE?</li>
<li>WallCandy adheres to most clean and smooth surface.</li>","Non-toxic PVC Vinyl with a low tack adhesive. It is non-phthalate, contains no VOC's or lead.",,"Flower Blossoms Wall Decal",1,"simple"
"english","base","Default","simple","7323-ZZ-CLOUDB","Twilight Turtle Classic","2 Years and Up",,"<li>Light can be switched between amber, green and blue</li>
<li>Light automatically shuts off after 45 minutes</li>
<li>Includes illustrated star guide</li>
<li>Measures 12"" x 7 1/4"" x 3 1/2""</li>
<li>Batteries included (three AAA batteries)</li>
<br>
<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/Y5m5iFjWMME?rel=0"" frameborder=""0"" allowfullscreen></iframe>
<iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/M2S4ZUCRLi8?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Sweet dreams are made of this. Our soft and plush turtle nightlight radiates a tranquil, star-studded light to help little ones drift off to sleep. More than a nightlight and friendly bedtime companion, it projects constellations on the ceiling and walls, transforming a child's bedroom into a planetarium.",,"Plastic",,"Twilight Turtle Classic",1,"simple"
"english","base","Default","simple","7353-ZZ-CLOUDB","Twilight Lady Bug - Red","2 Years and Up",,"<li>Light can be switched between white, green and blue</li>
<li>Light automatically shuts off after 45 minutes</li>
<li>Includes illustrated star guide</li>
<li>Measures 12"" x 7 1/4"" x 3 1/2""</li>
<li>Batteries included (three AAA batteries)</li>
<br>
<iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/M2S4ZUCRLi8?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Sweet dreams are made of this. Our soft and plush ladybug nightlight radiates a tranquil, star-studded light to help little ones drift off to sleep. More than a nightlight and friendly bedtime companion, it projects constellations on the ceiling and wall, transforming a child's bedroom into a planetarium.",,"Plastic",,"Twilight Lady Bug - Red",1,"simple"
"english","base","Default","simple","7333-ZZ-CLOUDB","Twilight Sea Turtle","2 Years and Up",,"<li>Constellation nightlight</li>
<li>Transforms your room into a starry night</li>
<li>Projects 8 different constellations on ceiling and walls</li>
<li>3 Color options: amber, blue, and green</li>
<li>Nightlight helps ease fear of the dark</li>
<li>45-Minute sleep timer</li>
<li>Illustrated star constellation guide</li>
<li>Uses 3 AAA batteries (included).</li>
<li>14""L x 4""H</li>
<li>For ages 2 years and up</li>
<br>
<iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/M2S4ZUCRLi8?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Twilight Sea Turtle projects a complete starry night sky onto the walls and ceiling of any room. Choose from 3 soothing color options ﾖ blue, green, and amber - to create a magical, tranquil environment is ideal for helping children of all ages ease into a restful sleep. Parents can also sit with their children and identify 8 major constellations within Twilight's star pattern using the wonderfully illustrated Star Guide. Twilight Sea Turtle is individually hand painted and includes a battery saving time out function, push button reactivating, easy color selection, and 3 AAA batteries. A perfect gift for ages 2 years and up.",,"Plastic",,"Twilight Sea Turtle",1,"simple"
"english","base","Default","simple","7303-ZZ-CLOUDB","Sleep Sheep with 4 Soothing Sounds","Newborn and Up","17.8"" x 19.1"" x 24.1""","<li>4 Soothing Sounds: Mother's Heartbeat, Spring Showers, Ocean Waves and Whale Songs</li>
<li>Simple push-button sound selection with volume and on/off controls</li>
<li>Two sleep timer options: 23 and 45 minutes</li>
<li>Velcro tab to secure Sleep Sheep to the outside of a crib</li>
<li>The Sleep Sheep story & numbered adoption certificate</li>
<li>Two AA batteries included</li>
<li>Dimensions - 17.8""X19.1""X24.1""</li>
<li>Ideal for newborns and up</li>
<br>
<iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/ymqq-SwhLLU?rel=0"" frameborder=""0"" allowfullscreen></iframe>
<iframe width=""560"" height=""315"" src=""//www.youtube.com/embed/M2S4ZUCRLi8?rel=0"" frameborder=""0"" allowfullscreen></iframe>","This is the perfect night-time companion to help soothe your child to sleep in a safe, calming and effortless way. A sound box is tucked safely inside the plush sheep to lull your baby to sleep with pleasant white noise. The sheep plays four peaceful sounds, including Mother's Heartbeat, Spring Showers, Ocean Waves and Whale Songs. The push-button power and sound selection with volume control offer ease of use, and the automatic timer shuts off the sounds after 23 or 45 minutes. A Velcro tab secures the Sleep Sheep to the outside of your baby's crib for a calming, constant buffer that blocks out exterior or unwanted sound.",,"Plastic",,"Sleep Sheep with 4 Soothing Sounds",1,"simple"
"english","base","Default","simple","1266-MELDOUG","Early Learning Puzzle Set (6 Puzzles)","2yrs+","11.8'' x 8.6'' x 3.5''","<li>6 Puzzles: Dinosaurs, Birthday Party, Transportation, Tool Set, Traffic Signs, and Rainy Day Clothing Gear
<li>Each puzzle has 4 to 6 pieces</li>","Six brightly painted wooden puzzles illustrate popular preschool themes, from ""Birthday Party"" to ""Rainy Day."" Each colorful puzzle board has cutouts for four to six sturdy pieces, so this set is perfect for younger children as they develop puzzling skills. Great for developing vocabulary, problem solving and fine motor skills.",,"Wood",,"Early Learning Puzzle Set (6 Puzzles)",1,"simple"
"english","base","Default","simple","1269-MELDOUG","Four Seasons Puzzle Set (4 Puzzles)","2yrs+","12.2'' x 9'' x 2.1''","<li>Sturdy non-toxic wooden pieces</li> <li>Encourages a child's creativity while teaching manual dexterity</li> <li>Set of 4 wooden puzzles. Each puzzle has 12 pieces.</li> ","Teach the seasons of the year with these beautiful illustrated puzzles that are made to last. Each picture shows in detail how the weather changes and the appropriate clothes to wear for that time of the year. Set of 4",,,,"Four Seasons Puzzle Set (4 Puzzles)",1,"simple"
"english","base","Default","simple","2191-MELDOUG","Monster Bowling Set

","2yrs+","8.5 x 7 x 9 inches","<li>Darling, soft plush toy monster bowling pins & bowling ball</li>
<li>Cute, vibrant, sensory toy for young children</li>
<li>Educationally & physically meaningful play</li>
<li>Bowling ball sized right for small hands</li>
<li>Noiseless, soft, lightweight bowling set, won't break anything</li>
<li>Weighted bottoms of pins for ease in setting up</li>
<li>Premium fabrics withstand years of play</li>
<li>Well constructed, safe, well sewn parts</li>
<li>Monsters bowling kit comes with a zippered storage tote</li>","Don't usually get that ""warm and fuzzy"" feeling when bowling? Well, that's about to change! Our amazingly creative monster bowling set adds color, texture and a whole lot of eyes to a familiar game! Includes six furry, textured pins and one beastly ball in a zippered carrying case.",,,,"Monster Bowling Set

",1,"simple"
"english","base","Default","simple","2281-MELDOUG","Deluxe Classic Toy Bead Maze "," 12 months and up","11.7'' x 11.7''x 12.5''","<li>Multi-shaped and brightly colored beads</li> <li>Encourages color and shape recognition and fine motor development</li> <li>Stimulates basic learning skills such as visual tracking and eye-hand coordination</li> <li>Nontoxic paints and finishes</li> <li>No assembly required</li> ","Multi-shaped and brightly colored beads swoop and slide along roller coaster wires to encourage color and shape recognition and fine motor development. With a sturdy wooden base, this eye-catching activity will keep a little one busy for a long while!",,"Wood",,"Deluxe Classic Toy Bead Maze ",1,"simple"
"english","base","Default","simple","2783-MELDOUG","Jumbo Cardboard Blocks (24 pcs)","2+","Includes 4 large red blocks (12"" x 6"" x 3""), 6 medium blue blocks (6"" x 6"" x 3"") and 14 small yellow blocks (6"" x 3"" x 3"").</li>","<li>Made of premium, extra-thick cardboard for strength</li>
<li>Holds up to 150lbs</li>
<li>Easy to assemble, no tools required</li>
<li>Features a wipe-clean surface</li>","Very young builders will love these sturdy cardboard building blocks. Lightweight yet strong, these blocks assemble in just minutes. This 24-piece set features three sizes of 'bricks' for constructive imaginative play. Made of a heavy-grade cardboard, each brightly-colored block can be stacked high to make endless building combinations.",,"Cardboard","Adult assembly required","Jumbo Cardboard Blocks (24 pcs)",1,"simple"
"english","base","Default","simple","3039-MELDOUG","Bird House Shape Sorter"," 9 mos.+","11''x9""x9""","<li>Helps develop fine motor skills and hand/eye coordination</li>
<li>Stimulates tactile senses in delightful ways with the Melissa & Doug Birdhouse Shape Sorter</li>
<li>Self-storing and great for travel</li>
<li>Made with ultra-soft materials</li>
<li>Birds rattle, jingle, squeak and crinkle</li","Each side of this peek-a-boo bird house features a window that houses a velvety bird that rattles, jingles, squeaks or crinkles and can be sorted by shape and color! This clever activity toy helps develop fine motor skills and hand/eye coordination, plus stimulate tactile senses in delightful ways",,,"Machine washable.","Bird House Shape Sorter",1,"simple"
"english","base","Default","simple","3044-MELDOUG","Fish Bowl Fill n' Spill","6 months and up","Measures 12"" x 6"" x 8"" packaged  
Weighs 1.3 lbs","<li>4 Favorite soft sea creatures</li>
<li>Infant-safe fishbowl</li>
<li>Each critter can squeak, crinkle, rattle, or jingle</li>
<li>Soft polyester fabric and child-safe materials</li>","Encourage creativity and development through play with the Melissa & Doug Fishbowl Fill and Spill. Four silly sea creatures, a fish, a sea horse, an octopus, and a sea star live together in style in a mesh-bottomed fishbowl. Constructed of high quality fabrics and phthalate-free plastic, this soft and durable set will provide hours of fishy fun! For ages 6 months and up.",,,,"Fish Bowl Fill n' Spill",1,"simple"
"english","base","Default","simple","3066-MELDOUG","Soft Rainbow Stacker"," 9 mos.+","11.8""x6.6''x6.6''","<li>A spectrum of colors adorns this soft and safe stacking toy</li>
<li>Includes five multi-textured pieces that rattle, jingle, squeak or crinkle, plus a color-coded stacking post</li>
<li>All the pieces are constructed of high quality velour and corduroy for durability</li>
<li>Enrich a child's imagination</li>
<li>Exceptional quality and value</li>","A spectrum of colors adorns this soft and safe stacking toy. This set includes five multi-textured pieces, each of which rattle, jingle, squeak or crinkle, plus a color-coded stacking post. All the pieces are constructed of high quality velour and corduroy for durability.",,,,"Soft Rainbow Stacker",1,"simple"
"english","base","Default","simple","3130-MELDOUG","High Sea Symphony","18 months and up","Dimensions: 11.20"" L x 10.85"" W x 4"" H
Weight: 1.55 lbs.
","<li>Includes 4 instruments: Seahorse Shaker</li>","Clam Castanets, Octopus Tambourine, and Crab Rattle. 

Your toddler will enjoy creating sound and rhythm. Introduce your young child early to the international language of music. Shake the seahorse, clack the clams, jingle the octopus and rattle the crab. Four friendly, easy-grasp wooden instruments promote fine motor, auditory and creative expression skill",,,,"High Sea Symphony",1,"simple"
"english","base","Default","simple","3391-MELDOUG","Large Farm Jumbo Knob Puzzle"," Range 1 Years and up","11.8''x15''x11.8''","<li>Extra large knobs</li>
<li>Solid wood</li>
<li>Pictures under pieces</li>","This puzzle with extra-thick wooden knobs for easy grasping, has arranged a story of seven popular farm animals and their farmer standing in front of a big, red barn. Full-color, matching pictures appear underneath each piece, so baby knows how to put pieces back. Encourage eye-hand, fine motor and visual perception skills.",,"Wood",,"Large Farm Jumbo Knob Puzzle",1,"simple"
"english","base","Default","simple","3777-MELDOUG","Tow Truck Magnetic Puzzle Game","3+ years","11.5"" x 8.5"" x .9""","<li>Colorful magnetic towing game comes to life with redesigned artwork</li>
<li>Special magnetic wand magically captures puzzle pieces on the game board</li>
<li>Fun and challenging way to develop hand-eye coordination, visual perception and fine motor skills</li>
<li>10 removable pieces</li>","Call the tow truck! This magnetic wooden puzzle game features an automotive artwork that brings life to these much-loved, creative magnetic pieces. Use the magnetic truck to ""tow"" the ten numbered cars from the game board. Enjoy challenging fun while returning the cars to their correct spots! A creative way to encourage hand-eye and fine motor development.",,,,"Tow Truck Magnetic Puzzle Game",1,"simple"
"english","base","Default","simple","4096-MELDOUG","Car Carrier Truck and Cars Toy Set","3+ years"," 5.75"" x 12"" x 3""",,"This cool truck has a big job: delivering four colorful cars to their new homes. Its upper level lowers to let the cars drive on, then lifts smoothly to hold two of the cars when it's time to roll out. Features a two-piece truck with a cab and trailer that is easy to unhook",,"Wood",,"Car Carrier Truck and Cars Toy Set",1,"simple"
"english","base","Default","simple","7001.3-PRNCLH","soft boosterSEAT - Orange","18 months and up","14""x13""x7""","<li>Comfortable to sit in a big chair</li>
<li>Booster seat is soft and cushiony</li>
<li>Waterproof, portable and slip resistant</li>
<li>Light density foam protects furniture from scratches</li>
<li>Easy to clean surface</li>","This soft booster seat by Prince Lionheart is made from light density foam that makes it easier for baby to sit in big chairs. The booster seat is portable, water proof and will not damage furniture.",,,,"soft boosterSEAT - Orange",1,"simple"
"english","base","Default","simple","7000.3-PRNCLH","soft boosterSEAT - Mint Green","18 months and up","14""x13""x8""","<li>Comfortable to sit in a big chair</li>
<li>Booster seat is soft and cushiony</li>
<li>Waterproof, portable and slip resistant</li>
<li>Light density foam protects furniture from scratches</li>
<li>Easy to clean surface</li>","This soft booster seat by Prince Lionheart is made from light density foam that makes it easier for baby to sit in big chairs. The booster seat is portable, water proof and will not damage furniture.",,,,"soft boosterSEAT - Mint Green",1,"simple"
"english","base","Default","simple","7018.2-PRNCLH","boosterPOD - Chocolate / Green"," 12 months and up","14''x14''x9.4''","<li>Booster seat in appealing Chocolate Brown and blue two tone</li>
<li>Comfortable 3-point child safety harness</li>
<li>Dual strap system attaches boosterPOD securely to chair</li>
<li>Allows parents more interaction with their children at dinner table</li>
<li>Ergonomic design fits baby's posture and helps them learn how to sit upright</li>
<li>Soft and cushiony seat material and a solid base for baby's comfort and stability</li>
<li>Lightweight, durable, waterproof and non-toxic</li>
<li>Easy to clean surface</li>","Easily attach this boosterPOD by Prince Lionheart to any chair. The boosterPOD features a comfortable three point harness for safety and a dual strap system that attaches the booster securely to any chair.",,,,"boosterPOD - Chocolate / Green",1,"simple"
"english","base","Default","simple","7020.2-PRNCLH","boosterPOD - Charcoal / Gray"," 12 months and up","14''x14''x9.4''","<li>Booster seat in appealing Chocolate Brown and blue two tone</li>
<li>Comfortable 3-point child safety harness</li>
<li>Dual strap system attaches boosterPOD securely to chair</li>
<li>Allows parents more interaction with their children at dinner table</li>
<li>Ergonomic design fits baby's posture and helps them learn how to sit upright</li>
<li>Soft and cushiony seat material and a solid base for baby's comfort and stability</li>
<li>Lightweight, durable, waterproof and non-toxic</li>
<li>Easy to clean surface</li>","Easily attach this boosterPOD by Prince Lionheart to any chair. The boosterPOD features a comfortable three point harness for safety and a dual strap system that attaches the booster securely to any chair.",,,,"boosterPOD - Charcoal / Gray",1,"simple"
"english","base","Default","simple","7140.2-PRNCLH","Bebe POD Flex - Mint Green"," 3 mos.+","14''x12.9''x9''","<li>Infant seat</li>
<li>Award-winning, pediatrician approved</li>
<li>Infant seat for feeding, play and travel</li>
<li>With its dual-strap system, converts from a floor seat to a chair mounted seat in a snap</li>
<li>Perfect at home, at restaurants and visiting family</li>
<li>Soft, durable, non-toxic and easy to clean</li>
<li>Ergonomic design provides optimal support in helping baby learn to sit</li>
<li>High back helps promote proper posture</li>
<li>Pommel helps keep Baby snugly in place</li>
<li>Dual strap system attaches securely to both child and chair</li>
<li>Leg openings designed for comfortable positioning and support</li>","The BebePod Flex seat by Prince Lionheart is perfect for floor seating or use as a infant seat that can be mounted to a seat. The BebePod Flex is ergonomically designed and provides optimal support to help your baby learn to sit by themselves.",,,,"Bebe POD Flex - Mint Green",1,"simple"
"english","base","Default","simple","7152.2-PRNCLH","Bebe POD Flex - Poppy Pink"," 3 mos.+","14''x12.9''x9''","<li>Infant seat</li>
<li>Award-winning, pediatrician approved</li>
<li>Infant seat for feeding, play and travel</li>
<li>With its dual-strap system, converts from a floor seat to a chair mounted seat in a snap</li>
<li>Perfect at home, at restaurants and visiting family</li>
<li>Soft, durable, non-toxic and easy to clean</li>
<li>Ergonomic design provides optimal support in helping baby learn to sit</li>
<li>High back helps promote proper posture</li>
<li>Pommel helps keep Baby snugly in place</li>
<li>Dual strap system attaches securely to both child and chair</li>
<li>Leg openings designed for comfortable positioning and support</li>","The BebePod Flex seat by Prince Lionheart is perfect for floor seating or use as a infant seat that can be mounted to a seat. The BebePod Flex is ergonomically designed and provides optimal support to help your baby learn to sit by themselves.",,,,"Bebe POD Flex - Poppy Pink",1,"simple"
"english","base","Default","simple","7153.2-PRNCLH","Bebe POD Flex - Berry Blue"," 3 mos.+","14''x12.9''x9''","<li>Infant seat</li>
<li>Award-winning, pediatrician approved</li>
<li>Infant seat for feeding, play and travel</li>
<li>With its dual-strap system, converts from a floor seat to a chair mounted seat in a snap</li>
<li>Perfect at home, at restaurants and visiting family</li>
<li>Soft, durable, non-toxic and easy to clean</li>
<li>Ergonomic design provides optimal support in helping baby learn to sit</li>
<li>High back helps promote proper posture</li>
<li>Pommel helps keep Baby snugly in place</li>
<li>Dual strap system attaches securely to both child and chair</li>
<li>Leg openings designed for comfortable positioning and support</li>","The BebePod Flex seat by Prince Lionheart is perfect for floor seating or use as a infant seat that can be mounted to a seat. The BebePod Flex is ergonomically designed and provides optimal support to help your baby learn to sit by themselves.",,,,"Bebe POD Flex - Berry Blue",1,"simple"
